state,state_po,county_name,fips,totalvotes2020,democrat2020,republican2020,twoparty2020,gop_pct2020,dem_pct2020,totalvotes2016,democrat2016,republican2016,twoparty2016,gop_pct2016,dem_pct2016,pct_change_gop,pct_change_dem
MINNESOTA,MN,REDWOOD,27127,8284,2355,5771,8126,71.01895151365986,28.981048486340143,7611,1887,5137,7024,73.13496583143508,26.86503416856492,-2.8933004804464035,7.876462410203056
MINNESOTA,MN,RENVILLE,27129,8128,2496,5467,7963,68.65502951149064,31.344970488509357,7606,2117,4890,7007,69.78735550164122,30.212644498358785,-1.6225374668681125,3.747854611707635
MINNESOTA,MN,RICE,27131,35686,17402,17464,34866,50.08891183387828,49.91108816612172,32443,14437,15429,29866,51.660751356057055,48.339248643942945,-3.0426183919496586,3.2516838103062495
MINNESOTA,MN,ROCK,27133,5240,1556,3583,5139,69.72173574625414,30.278264253745863,4839,1373,3091,4464,69.24283154121864,30.75716845878136,0.6916300133544162,-1.5570490686660277
MINNESOTA,MN,ROSEAU,27135,8421,2188,6065,8253,73.48842845026051,26.51157154973949,7804,1856,5451,7307,74.59969891884494,25.400301081155057,-1.489644709951632,4.375028725186669
MINNESOTA,MN,SAINT LOUIS,27137,119531,67704,49017,116721,41.99501375073894,58.00498624926106,112422,57771,44630,102401,43.58355875430904,56.41644124569096,-3.6448262807658893,2.8157483323913546
MINNESOTA,MN,SCOTT,27139,87965,40040,45872,85912,53.39417077940218,46.60582922059782,75029,28502,39948,68450,58.36084733382031,41.63915266617969,-8.510288628965679,11.927900152618086
MINNESOTA,MN,SHERBURNE,27141,55612,18065,36222,54287,66.7231565568184,33.27684344318161,48283,13293,31053,44346,70.02435394398593,29.97564605601407,-4.714356079326687,11.0129315678426
MINNESOTA,MN,SIBLEY,27143,8452,2417,5864,8281,70.81270377973675,29.187296220263253,7774,1954,5193,7147,72.65985728277599,27.34014271722401,-2.5421925835203973,6.756195540543231
MINNESOTA,MN,STEARNS,27145,84835,31879,50959,82838,61.51645380139549,38.48354619860451,79592,25576,47617,73193,65.05676772368942,34.943232276310574,-5.441884136221509,10.131615456461528
MINNESOTA,MN,STEELE,27147,21128,7917,12656,20573,61.51752296699558,38.48247703300442,19179,6241,11198,17439,64.21239749985665,35.78760250014336,-4.196813446915892,7.530190190444497
MINNESOTA,MN,STEVENS,27149,5085,1922,3044,4966,61.29681836488119,38.70318163511881,5398,2116,2799,4915,56.94811800610376,43.05188199389624,7.636249468878553,-10.10106912258557
MINNESOTA,MN,SWIFT,27151,5193,1784,3316,5100,65.01960784313725,34.98039215686274,4994,1686,2963,4649,63.73413637341364,36.26586362658636,2.0169277295798427,-3.5445770241667285
MINNESOTA,MN,TODD,27153,13257,3286,9753,13039,74.79868088043561,25.201319119564385,11993,2783,8485,11268,75.30173943911963,24.69826056088037,-0.6680570228935201,2.0368177647328345
MINNESOTA,MN,TRAVERSE,27155,1864,661,1172,1833,63.93889798145117,36.06110201854883,1798,630,1049,1679,62.47766527695057,37.52233472304943,2.33880811330458,-3.894301128343669
MINNESOTA,MN,WABASHA,27157,13123,4696,8153,12849,63.45240874776247,36.54759125223753,11832,3866,6989,10855,64.38507600184246,35.61492399815753,-1.4485767696434837,2.6187540204444915
MINNESOTA,MN,WADENA,27159,7677,2023,5520,7543,73.18043218878431,26.8195678112157,6934,1684,4837,6521,74.17573991719061,25.824260082809385,-1.3418237951080214,3.854157777278844
MINNESOTA,MN,WASECA,27161,10389,3496,6624,10120,65.45454545454545,34.54545454545455,9653,2838,5967,8805,67.76831345826236,32.23168654173765,-3.414232825997543,7.178550836056119
MINNESOTA,MN,WASHINGTON,27163,166786,89165,73764,162929,45.27370817963653,54.72629182036347,144235,67086,64428,131514,48.98946119804736,51.01053880195264,-7.5848007459999085,7.284284984397371
MINNESOTA,MN,WATONWAN,27165,5201,1987,3103,5090,60.96267190569745,39.03732809430255,4998,1814,2768,4582,60.41030117852466,39.58969882147534,0.9143651271335651,-1.395238518139863
MINNESOTA,MN,WILKIN,27167,3430,1026,2328,3354,69.40966010733453,30.590339892665472,3302,893,2129,3022,70.45003309066843,29.54996690933157,-1.4767530087529512,3.520724698359534
MINNESOTA,MN,WINONA,27169,27173,13333,13227,26560,49.80045180722892,50.19954819277108,26074,11366,12122,23488,51.60933242506812,48.39066757493188,-3.50494868435961,3.73807741965575
MINNESOTA,MN,WRIGHT,27171,82426,28430,51973,80403,64.64062286233101,35.35937713766899,69618,20334,43274,63608,68.03232297824174,31.96767702175827,-4.985424526802451,10.609779727198255
MINNESOTA,MN,YELLOW MEDICINE,27173,5528,1688,3734,5422,68.86757654002213,31.13242345997787,5276,1524,3382,4906,68.93599673868732,31.064003261312678,-0.09925177251668416,0.2202555739182488
MISSISSIPPI,MS,ADAMS,28001,13759,7917,5696,13613,41.84235657092485,58.15764342907515,13836,7757,5874,13631,43.09294989362483,56.90705010637517,-2.902083347246065,2.1976070106643597
MISSISSIPPI,MS,ALCORN,28003,15793,2782,12818,15600,82.16666666666667,17.833333333333332,14783,2684,11819,14503,81.49348410673653,18.50651589326346,0.8260569140085217,-3.6375434674615015
MISSISSIPPI,MS,AMITE,28005,7196,2620,4503,7123,63.21774533202302,36.78225466797698,7050,2697,4289,6986,61.39421700543945,38.60578299456055,2.970195590933278,-4.723458987583551
MISSISSIPPI,MS,ATTALA,28007,8823,3542,5178,8720,59.38073394495413,40.61926605504587,8256,3242,4897,8139,60.16709669492567,39.83290330507433,-1.3069647584272759,1.9741537390556285
MISSISSIPPI,MS,BENTON,28009,4289,1679,2570,4249,60.48481995763709,39.51518004236291,4013,1719,2251,3970,56.70025188916877,43.29974811083123,6.67469357255408,-8.740392805014107
MISSISSIPPI,MS,BOLIVAR,28011,13744,8904,4671,13575,34.408839779005525,65.59116022099448,13824,9046,4590,13636,33.66089762393664,66.33910237606337,2.221991116888744,-1.1274529324031946
MISSISSIPPI,MS,CALHOUN,28013,6590,1902,4625,6527,70.85950666462386,29.14049333537613,6396,1910,4390,6300,69.68253968253968,30.317460317460316,1.689041454927187,-3.8821424016389328
MISSISSIPPI,MS,CARROLL,28015,5701,1729,3924,5653,69.41447019281797,30.585529807182027,5528,1680,3799,5479,69.33747034130316,30.662529658696844,0.11105085192146813,-0.25112034907719405
MISSISSIPPI,MS,CHICKASAW,28017,8141,3810,4175,7985,52.28553537883531,47.71446462116469,7890,3649,4127,7776,53.07355967078189,46.92644032921811,-1.4847775367522575,1.679275662969748
MISSISSIPPI,MS,CHOCTAW,28019,4223,1185,3001,4186,71.69135212613473,28.308647873865265,4065,1218,2788,4006,69.59560659011483,30.404393409885174,3.0113187293026256,-6.892903626679603
MISSISSIPPI,MS,CLAIBORNE,28021,4449,3772,603,4375,13.782857142857143,86.21714285714286,4272,3708,540,4248,12.711864406779661,87.28813559322033,8.425142857142864,-1.2269625520110794
MISSISSIPPI,MS,CLARKE,28023,8338,2838,5417,8255,65.62083585705633,34.37916414294367,7791,2585,5137,7722,66.52421652421653,33.47578347578347,-1.3579726517054747,2.698609482325365
MISSISSIPPI,MS,CLAY,28025,10189,5844,4181,10025,41.70573566084788,58.29426433915212,10003,5722,4150,9872,42.03808752025932,57.96191247974068,-0.7905970014722263,0.5733969863875865
MISSISSIPPI,MS,COAHOMA,28027,8501,6020,2375,8395,28.29064919594997,71.70935080405003,8912,6378,2426,8804,27.555656519763744,72.44434348023626,2.6673023582619804,-1.014561856560603
MISSISSIPPI,MS,COPIAH,28029,12883,6470,6250,12720,49.13522012578616,50.86477987421384,12982,6741,6103,12844,47.51635004671442,52.48364995328558,3.4069748149430534,-3.084522666606948
MISSISSIPPI,MS,COVINGTON,28031,9360,3416,5854,9270,63.14994606256742,36.85005393743258,8811,3276,5435,8711,62.392377453794055,37.607622546205945,1.2142005797653788,-2.014401755502082
MISSISSIPPI,MS,DESOTO,28033,76124,28265,46462,74727,62.1756527091948,37.8243472908052,65695,20591,43089,63680,67.66488693467336,32.33511306532663,-8.112382173605203,16.976078649821535
MISSISSIPPI,MS,FORREST,28035,31654,13755,17290,31045,55.693348365276215,44.306651634723785,28064,11716,15461,27177,56.890017294035395,43.109982705964605,-2.1034778783318164,2.7758510990857133
MISSISSIPPI,MS,FRANKLIN,28037,4461,1480,2923,4403,66.38655462184875,33.61344537815126,4290,1502,2721,4223,64.43286762964718,35.56713237035283,3.0321279559232694,-5.492956170484165
MISSISSIPPI,MS,GEORGE,28039,11049,1218,9713,10931,88.85737809898454,11.142621901015461,9891,1027,8696,9723,89.43741643525661,10.562583564743392,-0.6485410238699751,5.491443761999348
MISSISSIPPI,MS,GREENE,28041,5812,966,4794,5760,83.22916666666667,16.770833333333332,5369,974,4335,5309,81.65379544170277,18.34620455829723,1.9293300653594914,-8.586905373032172
MISSISSIPPI,MS,GRENADA,28043,10911,4734,6081,10815,56.22746185852982,43.77253814147018,10513,4424,5970,10394,57.43698287473543,42.56301712526457,-2.105822687176062,2.84171822839987
MISSISSIPPI,MS,HANCOCK,28045,20957,4504,16132,20636,78.17406474122892,21.82593525877108,17637,3344,13811,17155,80.50714077528417,19.492859224715826,-2.8979740325984937,11.968875407959878
MISSISSIPPI,MS,HARRISON,28047,75768,27728,46822,74550,62.80617035546613,37.19382964453387,63313,21169,40354,61523,65.59172992214293,34.40827007785706,-4.246815215856092,8.095610620277638
MISSISSIPPI,MS,HINDS,28049,99995,73550,25141,98691,25.47446069043783,74.52553930956216,94681,67594,25275,92869,27.21575552660199,72.78424447339802,-6.398113160820151,2.392406280730941
MISSISSIPPI,MS,HOLMES,28051,8115,6588,1369,7957,17.20497675003142,82.79502324996858,8076,6689,1309,7998,16.366591647911978,83.63340835208803,5.122539378725199,-1.002452391501174
MISSISSIPPI,MS,HUMPHREYS,28053,4189,3016,1118,4134,27.044025157232703,72.95597484276729,4253,3071,1151,4222,27.261961155850308,72.7380388441497,-0.7994142364583179,0.2996176444687304
MISSISSIPPI,MS,ISSAQUENA,28055,676,355,308,663,46.45550527903469,53.54449472096531,699,395,298,693,43.001443001443,56.998556998557,8.032433417352491,-6.059911793344408
MISSISSIPPI,MS,ITAWAMBA,28057,10819,1249,9438,10687,88.31290352765042,11.687096472349584,9737,1117,8470,9587,88.34880567435069,11.651194325649318,-0.040636821772777054,0.30814134325465314
MISSISSIPPI,MS,JACKSON,28059,54543,17375,36295,53670,67.62623439537917,32.37376560462083,49567,14657,33629,48286,69.6454458849356,30.354554115064406,-2.8992728295435977,6.652087465697032
MISSISSIPPI,MS,JASPER,28061,8736,4341,4302,8643,49.77438389448108,50.22561610551892,8475,4368,4038,8406,48.037116345467524,51.962883654532476,3.616510900695391,-3.343285489241754
MISSISSIPPI,MS,JEFFERSON,28063,3908,3327,531,3858,13.763608087091757,86.23639191290825,3860,3337,490,3827,12.803762738437419,87.19623726156259,7.4965880597962276,-1.1007875784537546
MISSISSIPPI,MS,JEFFERSON DAVIS,28065,6213,3599,2534,6133,41.3174629055927,58.6825370944073,6237,3720,2466,6186,39.86420950533463,60.13579049466537,3.645509137873648,-2.416619767203343
MISSISSIPPI,MS,JONES,28067,30091,8517,21226,29743,71.36469085162895,28.635309148371046,28352,7791,20133,27924,72.09926944563816,27.90073055436184,-1.018843324845431,2.632829246452717
MISSISSIPPI,MS,KEMPER,28069,4731,2887,1787,4674,38.232777064612755,61.767222935387245,4639,2827,1778,4605,38.610206297502714,61.389793702497286,-0.9775374676368132,0.6148077882767167
MISSISSIPPI,MS,LAFAYETTE,28071,23423,10070,12949,23019,56.253529692862415,43.746470307137585,19643,7969,10872,18841,57.70394352741362,42.29605647258638,-2.513543695435916,3.4291940088818196
MISSISSIPPI,MS,LAMAR,28073,28485,7340,20704,28044,73.82684353159321,26.173156468406788,24592,5190,18751,23941,78.32170753101374,21.678292468986257,-5.7389760018200064,20.734400579985923
MISSISSIPPI,MS,LAUDERDALE,28075,31247,12960,17967,30927,58.09486856145116,41.90513143854884,29506,11269,17741,29010,61.15477421578766,38.84522578421234,-5.0035433759259345,7.877173043952612
MISSISSIPPI,MS,LAWRENCE,28077,6613,2260,4285,6545,65.46982429335371,34.5301757066463,6364,2195,4091,6286,65.08113267578746,34.918867324212535,0.5972416299245831,-1.1131277940871875
MISSISSIPPI,MS,LEAKE,28079,9200,3897,5228,9125,57.293150684931504,42.706849315068496,8449,3584,4782,8366,57.15993306239541,42.84006693760459,0.23306119408970094,-0.31096501956946465
MISSISSIPPI,MS,LEE,28081,36954,12189,24207,36396,66.5100560501154,33.489943949884605,32913,10029,22220,32249,68.90136128252038,31.098638717479613,-3.4706211719094715,7.689420923305268
MISSISSIPPI,MS,LEFLORE,28083,10893,7648,3129,10777,29.03405400389719,70.96594599610282,11140,7787,3212,10999,29.2026547867988,70.7973452132012,-0.5773474505401,0.23814562875752454
MISSISSIPPI,MS,LINCOLN,28085,16801,5040,11596,16636,69.70425583072854,30.295744169271458,15193,4458,10550,15008,70.29584221748401,29.704157782515992,-0.8415666817465417,1.991594547426212
MISSISSIPPI,MS,LOWNDES,28087,27241,13087,13800,26887,51.32591958939264,48.67408041060736,25575,11819,13271,25090,52.893583100836985,47.106416899163015,-2.963806608555386,3.3279192403874003
MISSISSIPPI,MS,MADISON,28089,56212,24440,31091,55531,55.988546937746484,44.011453062253516,49802,20343,28265,48608,58.148864384463465,41.851135615536535,-3.715149847869059,5.161908786807201
MISSISSIPPI,MS,MARION,28091,12177,3787,8273,12060,68.59867330016584,31.40132669983416,11693,3677,7836,11513,68.06219056718493,31.93780943281508,0.7882243114866405,-1.6797731043810993
MISSISSIPPI,MS,MARSHALL,28093,15817,8057,7566,15623,48.42859886065416,51.57140113934584,14839,8023,6587,14610,45.08555783709788,54.91444216290212,7.4148822459628505,-6.087726455709497
MISSISSIPPI,MS,MONROE,28095,17259,5874,11177,17051,65.55040760072723,34.44959239927277,15884,5524,10167,15691,64.79510547447582,35.20489452552419,1.1656777479109648,-2.1454463546363267
MISSISSIPPI,MS,MONTGOMERY,28097,5075,2121,2917,5038,57.899960301707026,42.100039698292974,4996,2115,2818,4933,57.125481451449424,42.874518548550576,1.3557502371613683,-1.8063849495606354
MISSISSIPPI,MS,NESHOBA,28099,11703,3260,8320,11580,71.84801381692573,28.151986183074268,10553,2715,7679,10394,73.8791610544545,26.120838945545508,-2.749283029935412,7.775964783378986
MISSISSIPPI,MS,NEWTON,28101,10183,3075,6997,10072,69.46981731532962,30.530182684670372,9438,2756,6548,9304,70.37833190025795,29.621668099742045,-1.2909009923905201,3.0670608483937434
MISSISSIPPI,MS,NOXUBEE,28103,5339,4040,1240,5280,23.484848484848484,76.51515151515152,5574,4347,1200,5547,21.63331530557058,78.36668469442942,8.558712121212109,-2.362653449609975
MISSISSIPPI,MS,OKTIBBEHA,28105,19757,10299,9004,19303,46.645599129668966,53.354400870331034,18124,8859,8576,17435,49.188414109549754,50.811585890450246,-5.169540482068746,5.00439995193831
MISSISSIPPI,MS,PANOLA,28107,15627,7403,8060,15463,52.124426049278924,47.875573950721076,15064,7431,7449,14880,50.060483870967744,49.939516129032256,4.122896981241819,-4.1328838128475764
MISSISSIPPI,MS,PEARL RIVER,28109,24033,4148,19595,23743,82.52958766794424,17.470412332055762,21883,3604,17782,21386,83.14785373608903,16.85214626391097,-0.7435742961052982,3.668767517576166
MISSISSIPPI,MS,PERRY,28111,5916,1362,4500,5862,76.76560900716478,23.23439099283521,5432,1220,4135,5355,77.21755368814192,22.782446311858077,-0.5852874889075155,1.9837407923217532
MISSISSIPPI,MS,PIKE,28113,17342,8646,8479,17125,49.512408759124085,50.487591240875915,16310,8043,8009,16052,49.894094193869925,50.105905806130075,-0.7649912097066114,0.761757378905914
MISSISSIPPI,MS,PONTOTOC,28115,14361,2614,11550,14164,81.54476136684552,18.455238633154476,12984,2386,10336,12722,81.24508725043232,18.754912749567676,0.3688519842307114,-1.59784329799193
MISSISSIPPI,MS,PRENTISS,28117,10644,2153,8370,10523,79.54005511736197,20.45994488263803,9872,2067,7648,9715,78.72362326299537,21.276376737004632,1.0370862271406267,-3.8372692139194697
MISSISSIPPI,MS,QUITMAN,28119,3226,2150,1026,3176,32.304785894206546,67.69521410579345,3365,2312,1001,3313,30.21430727437368,69.78569272562632,6.918836830675601,-2.9955690603400864
MISSISSIPPI,MS,RANKIN,28121,70655,18847,50895,69742,72.97611195549311,27.023888044506897,62768,14110,47178,61288,76.97754862289518,23.022451377104815,-5.198186664795845,17.380584725140945
MISSISSIPPI,MS,SCOTT,28123,10733,4330,6285,10615,59.2086669806877,40.7913330193123,10522,4268,6122,10390,58.92204042348412,41.07795957651588,0.486450494829338,-0.6977624014398387
MISSISSIPPI,MS,SHARKEY,28125,2183,1465,688,2153,31.95541105434278,68.04458894565722,2190,1479,692,2171,31.874712114233073,68.12528788576692,0.25317543204939064,-0.11845665921443871
MISSISSIPPI,MS,SIMPSON,28127,11815,4037,7635,11672,65.41295407813571,34.58704592186429,11419,3874,7393,11267,65.61640188160113,34.383598118398865,-0.31005632377180126,0.5917001553032764
MISSISSIPPI,MS,SMITH,28129,8327,1791,6458,8249,78.28827736695357,21.71172263304643,7627,1617,5928,7545,78.56858846918489,21.431411530815108,-0.3567724808257955,1.3079451245116447
MISSISSIPPI,MS,STONE,28131,7878,1802,5964,7766,76.79629152716971,23.203708472830286,7045,1573,5306,6879,77.13330425934002,22.86669574065998,-0.43692246223134834,1.473814739096957
MISSISSIPPI,MS,SUNFLOWER,28133,9681,6781,2799,9580,29.217118997912316,70.78288100208768,9598,6725,2794,9519,29.351822670448577,70.64817732955143,-0.45892779487211044,0.1906682912821589
MISSISSIPPI,MS,TALLAHATCHIE,28135,5685,3105,2488,5593,44.48417664938316,55.51582335061684,5870,3337,2462,5799,42.455595792378,57.544404207622,4.778123635163656,-3.525244348148915
MISSISSIPPI,MS,TATE,28137,13093,4183,8707,12890,67.54848719937937,32.451512800620634,11627,3926,7495,11421,65.62472638122756,34.37527361877244,2.931457278734051,-5.5963505614140985
MISSISSIPPI,MS,TIPPAH,28139,10102,1937,8054,9991,80.61255129616654,19.38744870383345,9235,1842,7240,9082,79.71812376128607,20.281876238713938,1.121987689473003,-4.409984186636596
MISSISSIPPI,MS,TISHOMINGO,28141,9138,1059,7933,8992,88.22286476868328,11.777135231316725,8371,999,7166,8165,87.7648499693815,12.235150030618493,0.5218658716577007,-3.7434342705695123
MISSISSIPPI,MS,TUNICA,28143,3562,2580,926,3506,26.41186537364518,73.58813462635482,3567,2667,853,3520,24.232954545454547,75.76704545454545,8.991519478582678,-2.8758028178594075
MISSISSIPPI,MS,UNION,28145,12683,2160,10373,12533,82.76549908242241,17.234500917577595,11496,2012,9235,11247,82.11078509824843,17.88921490175158,0.7973544320524883,-3.659825139167394
MISSISSIPPI,MS,WALTHALL,28147,7119,2835,4220,7055,59.81573352232459,40.18426647767541,6919,2790,4056,6846,59.246275197195445,40.753724802804555,0.9611715221484518,-1.3973160192953915
MISSISSIPPI,MS,WARREN,28149,21053,10442,10365,20807,49.814966117172105,50.185033882827895,19416,9284,9767,19051,51.2676499921264,48.7323500078736,-2.8335292824566705,2.980943612855902
MISSISSIPPI,MS,WASHINGTON,28151,18008,12503,5300,17803,29.77026343874628,70.22973656125372,16825,11380,5244,16624,31.54475457170356,68.45524542829644,-5.6253128516937085,2.5921916163692327
MISSISSIPPI,MS,WAYNE,28153,10056,3624,6307,9931,63.50820662571745,36.49179337428255,9599,3524,5990,9514,62.959848644103424,37.040151355896576,0.8709645804801047,-1.4804420650044947
MISSISSIPPI,MS,WEBSTER,28155,5395,1043,4291,5334,80.44619422572178,19.553805774278214,5069,1019,3976,4995,79.5995995995996,20.4004004004004,1.0635664379980536,-4.149892205574412
MISSISSIPPI,MS,WILKINSON,28157,4127,2749,1324,4073,32.50675178001473,67.49324821998528,4218,2857,1318,4175,31.568862275449103,68.4311377245509,2.970932231837242,-1.3705595665248316
MISSISSIPPI,MS,WINSTON,28159,9236,4040,5112,9152,55.85664335664335,44.14335664335665,8881,3850,4910,8760,56.050228310502284,43.949771689497716,-0.3453776366200034,0.44046862228681594
MISSISSIPPI,MS,YALOBUSHA,28161,6535,2785,3671,6456,56.86183395291202,43.13816604708798,6077,2582,3376,5958,56.66330983551527,43.33669016448473,0.35035743230149574,-0.45809709196352744
MISSISSIPPI,MS,YAZOO,28163,10436,5496,4832,10328,46.78543764523625,53.21456235476375,10070,5369,4598,9967,46.13223638005418,53.86776361994582,1.4159323640864807,-1.2126014174091426
MISSOURI,MO,ADAIR,29001,10336,3710,6413,10123,63.35078534031414,36.64921465968586,10226,3500,6030,9530,63.27387198321091,36.72612801678909,0.12155626752798909,-0.20942408376964927
MISSOURI,MO,ANDREW,29003,9752,2351,7255,9606,75.52571309598167,24.47428690401832,9140,2045,6665,8710,76.52123995407578,23.478760045924226,-1.3009810853713,4.2401168381416054
MISSOURI,MO,ATCHISON,29005,2814,564,2199,2763,79.58740499457112,20.41259500542888,2724,541,2060,2601,79.20030757401,20.799692425990003,0.4887574713007048,-1.8610728112374852
MISSOURI,MO,AUDRAIN,29007,10656,2704,7732,10436,74.08968953622077,25.910310463779226,10061,2570,6981,9551,73.09182284577531,26.90817715422469,1.3652234293718202,-3.708414303674945
MISSOURI,MO,BARRY,29009,15598,2948,12425,15373,80.823521758928,19.176478241072008,14605,2710,11428,14138,80.8318008204838,19.168199179516197,-0.010242332190768533,0.04319165028636718
MISSOURI,MO,BARTON,29011,6077,844,5168,6012,85.96141051230872,14.038589487691285,5939,795,4959,5754,86.18352450469239,13.816475495307612,-0.25772210368534276,1.6076024052523952
MISSOURI,MO,BATES,29013,8416,1672,6597,8269,79.77990083444189,20.220099165558107,8023,1618,6001,7619,78.76361727260796,21.236382727392048,1.2902956936531762,-4.78557753869765
MISSOURI,MO,BENTON,29015,10476,2180,8109,10289,78.81232384099523,21.187676159004763,9312,2025,7213,9238,78.07967092444252,21.92032907555748,0.9383401695707727,-3.342344515118023
MISSOURI,MO,BOLLINGER,29017,5983,750,5167,5917,87.32465776575968,12.675342234240324,5676,705,4827,5532,87.25596529284165,12.74403470715835,0.07872524553191873,-0.5390166811099606
MISSOURI,MO,BOONE,29019,91168,50064,38646,88710,43.56442340209672,56.43557659790328,83868,41125,36200,77325,46.81538958939541,53.18461041060459,-6.9442254263224035,6.112606940616927
MISSOURI,MO,BUCHANAN,29021,36598,13445,22450,35895,62.543529739518036,37.456470260481964,35659,12013,21320,33333,63.960639606396064,36.039360393603936,-2.215596772638151,3.932117139153024
MISSOURI,MO,BUTLER,29023,18141,3301,14602,17903,81.56174942747026,18.438250572529743,17259,3036,13650,16686,81.80510607695074,18.194893923049264,-0.2974834471231702,1.3374996881525991
MISSOURI,MO,CALDWELL,29025,4682,897,3725,4622,80.59281696235396,19.40718303764604,4312,838,3232,4070,79.41031941031942,20.58968058968059,1.4890980930633013,-5.743156368473301
MISSOURI,MO,CALLAWAY,29027,21144,5870,14815,20685,71.62194827169446,28.378051728305536,19193,4989,13057,18046,72.35398426244043,27.64601573755957,-1.011742474458277,2.6478896550414355
MISSOURI,MO,CAMDEN,29029,24812,5652,18850,24502,76.93249530650559,23.06750469349441,22514,4768,16944,21712,78.0397936624908,21.960206337509213,-1.4188893947799097,5.042294862657415
MISSOURI,MO,CAPE GIRARDEAU,29031,40328,10760,28907,39667,72.87417752791994,27.125822472080067,37038,8492,27017,35509,76.08493621335437,23.91506378664564,-4.219966323466373,13.425674771678175
MISSOURI,MO,CARROLL,29033,4532,786,3706,4492,82.50222617987534,17.497773820124667,4361,745,3480,4225,82.36686390532545,17.633136094674555,0.16434069252106998,-0.7676585368768807
MISSOURI,MO,CARTER,29035,2897,418,2451,2869,85.43046357615894,14.56953642384106,2844,436,2324,2760,84.20289855072464,15.797101449275363,1.457865520739543,-7.7708244729327465
MISSOURI,MO,CASS,29037,57408,19052,37197,56249,66.12917562978897,33.870824370211025,50990,14846,33098,47944,69.03470715835141,30.96529284164859,-4.20879822362068,9.383187633396028
MISSOURI,MO,CEDAR,29039,7044,1145,5788,6933,83.48478292225587,16.515217077744122,6288,1011,5021,6032,83.2393899204244,16.760610079575596,0.29480394085787953,-1.4641054273466403
MISSOURI,MO,CHARITON,29041,4077,916,3111,4027,77.25353861435312,22.746461385646885,3969,888,2950,3838,76.86294945284003,23.13705054715998,0.508163119283811,-1.688154506629791
MISSOURI,MO,CHRISTIAN,29043,46839,11131,34920,46051,75.82897222644459,24.171027773555405,41531,8508,30946,39454,78.43564657575911,21.56435342424089,-3.3233286944307827,12.087885493400918
MISSOURI,MO,CLARK,29045,3394,678,2672,3350,79.76119402985074,20.238805970149254,3215,724,2458,3182,77.24701445631678,22.752985543683216,3.2547271777807474,-11.049888678156172
MISSOURI,MO,CLAY,29047,126569,59400,64605,124005,52.098705697350916,47.901294302649084,110176,45304,57476,102780,55.92138548355711,44.07861451644289,-6.835810223854699,8.672413659417998
MISSOURI,MO,CLINTON,29049,10888,2896,7799,10695,72.92192613370734,27.07807386629266,10208,2572,7067,9639,73.31673410104783,26.683265898952172,-0.5384963912827057,1.4796088636061189
MISSOURI,MO,COLE,29051,39529,12694,26086,38780,67.26663228468283,32.73336771531717,37374,10913,24616,35529,69.28424667173294,30.71575332826705,-2.912082448712361,6.568663205122682
MISSOURI,MO,COOPER,29053,8693,2249,6272,8521,73.60638422720338,26.393615772796622,7986,1932,5624,7556,74.43091582848068,25.56908417151932,-1.1077810773917673,3.2247209002335797
MISSOURI,MO,CRAWFORD,29055,10973,2113,8725,10838,80.50378298579074,19.496217014209265,9696,1824,7724,9548,80.89652283200671,19.103477167993297,-0.48548421176464185,2.0558552914857753
MISSOURI,MO,DADE,29057,4119,656,3414,4070,83.88206388206389,16.117936117936118,3951,637,3184,3821,83.32897147343627,16.671028526563727,0.6637456323386193,-3.3176861748290376
MISSOURI,MO,DALLAS,29059,8104,1380,6619,7999,82.74784348043505,17.252156519564945,7453,1272,5895,7167,82.2519882796149,17.748011720385097,0.6028488930073017,-2.7938633838663796
MISSOURI,MO,DAVIESS,29061,3911,746,3102,3848,80.61330561330561,19.386694386694387,3593,730,2767,3497,79.12496425507578,20.875035744924222,1.8810009865304345,-7.129766753054434
MISSOURI,MO,DEKALB,29063,4843,930,3828,4758,80.45397225725094,19.546027742749054,4594,824,3540,4364,81.11824014665444,18.881759853345553,-0.8188884376714389,3.5180401327146615
MISSOURI,MO,DENT,29065,7142,1056,5987,7043,85.00638932273179,14.99361067726821,6791,978,5600,6578,85.13225904530252,14.867740954697476,-0.14785197054825172,0.846596150378609
MISSOURI,MO,DOUGLAS,29067,7000,1016,5898,6914,85.30517789991322,14.69482210008678,6666,984,5486,6470,84.79134466769706,15.208655332302937,0.6059972680347414,-3.3785579394700616
MISSOURI,MO,DUNKLIN,29069,10419,2200,8135,10335,78.71311078858248,21.286889211417513,10578,2360,8026,10386,77.27710379356826,22.722896206431734,1.8582567468499622,-6.319647733143096
MISSOURI,MO,FRANKLIN,29071,53685,14569,38058,52627,72.31649153476353,27.683508465236475,50113,12341,35430,47771,74.16633522429926,25.83366477570074,-2.4941824130062518,7.160593379208469
MISSOURI,MO,GASCONADE,29073,7923,1601,6222,7823,79.53470535600154,20.465294643998465,7445,1520,5670,7190,78.85952712100139,21.140472878998608,0.8561783967638625,-3.193770730033574
MISSOURI,MO,GENTRY,29075,3237,613,2581,3194,80.80776455854728,19.192235441452723,3043,605,2304,2909,79.20247507734616,20.79752492265383,2.0268173180616467,-7.718656364981857
MISSOURI,MO,GREENE,29077,141800,55068,83630,138698,60.2964714703889,39.7035285296111,129231,42728,78035,120763,64.61830196334971,35.3816980366503,-6.688245221008849,12.214875861763375
